user_id,transact_id,first_name,last_name,email,date_of_birth,address,state,country,company,job_title,ip_address,is_active,login_time,logout_time,account_created,account_updated,account_deleted,session_duration_minutes,engagement_level,product_name,price,price_tier,purchase_status,customer_lifetime_value,cohort_date,user_age_days,user_agent,device_type,os,browser
0abf268b-956d-4b9a-a931-1b7de95997dd,txn_0abf268b-956d-4b9a-a931-1b7de95997dd_20230902190525,Benjamin,Wagner,Benjamin_Wagner@example.com,1993-11-29,"PSC 1446, Box 1578
APO AE 72294",Hawaii,United States,"Miller, Green and Flowers",Automotive engineer,200.221.166.92,yes,2023-09-02T19:05:25,2023-09-02T22:59:13.556582,2022-09-27T06:26:37,2023-11-12T12:14:46,,233.81,High,Tau,2667.34,Premium,failed,2667.34,2022-09,340,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.0),Desktop,Windows,IE
241b000b-5ba2-40f2-836d-5380dd63bb7f,txn_241b000b-5ba2-40f2-836d-5380dd63bb7f_20240921070950,Janice,Norris,Janice_Norris@example.com,1992-04-18,"7886 Lee Junction
Karenberg, GA 39523",New Mexico,United States,"Gilbert, Parker and Evans",Insurance risk surveyor,50.246.157.112,no,2024-09-21T07:09:50,2024-09-21T08:23:46.291452,2024-01-29T01:49:40,2024-08-22T10:41:35,2024-12-11T00:50:30,73.94,Medium,Phi,2247.61,Standard,pending,2247.61,2024-01,236,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/32.0.898.0 Mobile/23P002 Safari/535.1",iPhone,iOS,Chrome Mobile iOS
a1101f62-29d5-4626-bdad-70f559438758,txn_a1101f62-29d5-4626-bdad-70f559438758_20231208201156,Jamie,Fletcher,Jamie_Fletcher@example.com,1955-06-13,"06991 Amy Parkway Suite 650
Joelberg, KS 17876",Hawaii,United States,Kim-Orozco,Hotel manager,112.158.174.17,yes,2023-12-08T20:11:56,2023-12-08T22:53:24.345304,2023-01-21T19:48:47,2023-02-18T02:11:07,,161.47,High,Gamma,2108.45,Standard,failed,2108.45,2023-01,321,Opera/9.64.(X11; Linux x86_64; tn-ZA) Presto/2.9.174 Version/11.00,Desktop,Linux,Opera
328466cb-adc1-4a77-b203-0c954daa7d4e,txn_328466cb-adc1-4a77-b203-0c954daa7d4e_20240524060403,Joseph,Alvarado,Joseph_Alvarado@example.com,1992-10-09,"88195 Jo Mountain Suite 456
North Johnburgh, NY 68626",Connecticut,United States,Rogers-Turner,Oncologist,105.150.72.199,yes,2024-05-24T06:04:03,2024-05-24T07:14:08.522104,2023-03-18T09:40:34,2023-07-16T08:39:51,,70.09,Medium,Beta,878.32,Budget,failed,878.32,2023-03,432,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/61.0.821.0 Mobile/00A672 Safari/532.1",iPhone,iOS,Chrome Mobile iOS
ae75910c-f376-4c78-af4d-575cddb123d7,txn_ae75910c-f376-4c78-af4d-575cddb123d7_20240201065915,Mary,Burns,Mary_Burns@example.com,1997-08-22,"606 Laura Underpass Suite 568
Kimberlytown, PA 91169",California,United States,Russell-Ward,Systems developer,91.11.193.164,yes,2024-02-01T06:59:15,2024-02-01T09:06:34.161999,2022-08-27T01:36:54,2023-04-15T15:01:35,,127.32,High,Epsilon,4747.5,Luxury,pending,4747.5,2022-08,523,"Mozilla/5.0 (Windows 95) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/30.0.861.0 Safari/531.0",Desktop,Windows,Chrome
3716e7d6-3048-4243-9ef8-90436b75a4da,txn_3716e7d6-3048-4243-9ef8-90436b75a4da_20240206085948,Joe,Sanders,Joe_Sanders@example.com,1953-06-12,"5449 Pamela Passage Apt. 401
Heatherport, ID 58713",Nevada,United States,"Bailey, Kennedy and Rosario",Haematologist,46.91.219.146,yes,2024-02-06T08:59:48,2024-02-06T09:34:22.892036,2023-09-14T12:14:27,2024-11-29T16:10:15,,34.58,Low,Pi,1996.86,Standard,failed,1996.86,2023-09,144,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/33.0.868.0 Safari/534.2",Mac,Mac OS X,Chrome
3636f23c-fc15-47cb-a8d3-46c0992f1623,txn_3636f23c-fc15-47cb-a8d3-46c0992f1623_20230213191012,Kim,Mcmahon,Kim_Mcmahon@example.com,1954-11-26,"150 Paul Forks Suite 522
East Sara, GU 76195",Alabama,United States,Jackson-Moore,Education administrator,131.154.194.218,yes,2023-02-13T19:10:12,2023-02-13T20:12:12.520223,2022-05-14T05:43:37,2024-10-23T10:28:11,,62.01,Medium,Beta,1199.76,Budget,pending,1199.76,2022-05,275,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8026-01-19 16:24:19 Firefox/8.0,Desktop,Linux,Firefox
679b5520-46b2-4932-8e8b-30d23262b206,txn_679b5520-46b2-4932-8e8b-30d23262b206_20230219021032,Timothy,Richardson,Timothy_Richardson@example.com,2003-01-04,"22862 Emily Manors Suite 905
New Lindsay, TN 49698",Wisconsin,United States,Green-Randolph,Intelligence analyst,192.232.49.11,yes,2023-02-19T02:10:32,2023-02-19T06:02:56.722571,2022-04-05T21:40:53,2022-10-09T19:35:03,,232.41,High,Rho,3620.7,Premium,pending,3620.7,2022-04,319,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/30.0.862.0 Safari/533.0",Generic Smartphone,Android,Chrome
daa7b33e-a8f4-466a-af98-d0a1610570cf,txn_daa7b33e-a8f4-466a-af98-d0a1610570cf_20240410131135,Tiffany,Mcfarland,Tiffany_Mcfarland@example.com,1955-08-30,"968 Turner Mountains
Kennethton, ID 68240",Minnesota,United States,"Decker, Smith and Robertson","Designer, furniture",193.220.217.13,yes,2024-04-10T13:11:35,2024-04-10T16:42:08.435213,2022-04-15T07:24:39,2024-01-30T13:25:24,,210.56,High,Psi,3828.35,Luxury,pending,3828.35,2022-04,726,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/53.0.871.0 Safari/535.0",Desktop,Linux,Chrome
ceca0275-1ec8-4f51-a862-5908be9e33b9,txn_ceca0275-1ec8-4f51-a862-5908be9e33b9_20240211184620,Sharon,Jackson,Sharon_Jackson@example.com,1979-05-12,"0423 Susan Key Suite 461
South Laura, ND 62070",Ohio,United States,Walker Ltd,Financial adviser,207.144.73.18,yes,2024-02-11T18:46:20,2024-02-11T19:58:36.864092,2022-10-29T07:06:58,2024-02-09T15:25:37,,72.28,Medium,Upsilon,2384.68,Standard,failed,2384.68,2022-10,470,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.0),Desktop,Windows,IE
2b25d6cd-dbe4-4b9a-9b5b-bfb104a58fc4,txn_2b25d6cd-dbe4-4b9a-9b5b-bfb104a58fc4_20240819012639,Philip,Howard,Philip_Howard@example.com,2001-09-11,"5613 Brianna Pine Apt. 635
Port William, MT 65033",Minnesota,United States,Payne LLC,Database administrator,73.96.100.3,yes,2024-08-19T01:26:39,2024-08-19T04:51:45.365513,2023-12-16T05:29:41,2024-11-22T02:48:07,,205.11,High,Kappa,479.49,Budget,failed,479.49,2023-12,246,Mozilla/5.0 (Windows NT 4.0; mhr-RU; rv:1.9.1.20) Gecko/6955-11-29 02:15:21 Firefox/6.0,Desktop,Windows,Firefox
25ef7a74-4250-4e7b-8c8d-b9c041b43e43,txn_25ef7a74-4250-4e7b-8c8d-b9c041b43e43_20241006132708,Jeffrey,Dominguez,Jeffrey_Dominguez@example.com,1952-12-17,"98003 Kathleen Rapids Suite 237
Sarahmouth, SD 15571",North Dakota,United States,"Robinson, Holt and Davidson",Oncologist,53.161.42.175,yes,2024-10-06T13:27:08,2024-10-06T13:58:47.215940,2022-10-08T23:42:21,2023-07-26T05:52:06,,31.65,Low,Tau,4553.37,Luxury,failed,4553.37,2022-10,728,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.1),Desktop,Windows,IE
c56ff871-1118-4963-adc9-6f71a85cd43e,txn_c56ff871-1118-4963-adc9-6f71a85cd43e_20240514143323,Kimberly,Brown,Kimberly_Brown@example.com,1973-09-18,"5925 Jacob Squares Apt. 976
Martinezhaven, NE 19732",Minnesota,United States,Hubbard-Miller,Network engineer,130.159.240.11,yes,2024-05-14T14:33:23,2024-05-14T17:33:07.969464,2023-05-16T15:15:49,2024-02-23T07:50:45,,179.75,High,Epsilon,2045.27,Standard,failed,2045.27,2023-05,363,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/44.0.826.0 Mobile/89R363 Safari/535.2",iPhone,iOS,Chrome Mobile iOS
21104e48-b3b0-4922-b072-c10c414072c2,txn_21104e48-b3b0-4922-b072-c10c414072c2_20241120161546,Gail,Jones,Gail_Jones@example.com,1955-09-14,"USCGC White
FPO AA 12471",Utah,United States,Gomez-Glover,Publishing copy,174.219.2.130,no,2024-11-20T16:15:46,2024-11-20T19:43:58.564889,2024-10-15T06:35:06,2024-11-27T17:21:21,2024-12-12T18:33:56,208.21,High,Sigma,2521.26,Standard,pending,2521.26,2024-10,36,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/4.1),Desktop,Windows,IE
e47add5a-4986-4142-9715-07d62febdcca,txn_e47add5a-4986-4142-9715-07d62febdcca_20240914052510,Ronald,Patterson,Ronald_Patterson@example.com,1974-04-17,"4023 Timothy Lodge
North Shannonfort, OH 77236",Maine,United States,Lewis-Alvarez,Chartered legal executive (England and Wales),140.161.152.200,yes,2024-09-14T05:25:10,2024-09-14T08:00:17.578337,2023-03-25T21:10:45,2023-06-07T05:25:30,,155.13,High,Kappa,3672.88,Premium,completed,3672.88,2023-03,538,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; fa-IR) AppleWebKit/532.8.1 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.8.1",iPod,iOS,Mobile Safari
6130ad27-d0ed-43dc-8663-fcf292d5161d,txn_6130ad27-d0ed-43dc-8663-fcf292d5161d_20241125131559,Alicia,Young,Alicia_Young@example.com,1975-12-10,"500 Winters Route
Port Kristinestad, IL 37835",Nevada,United States,Anderson Inc,"Surveyor, mining",124.66.241.58,yes,2024-11-25T13:15:59,2024-11-25T14:47:02.759102,2024-06-22T18:09:01,2024-06-23T15:58:33,,91.06,Medium,Mu,813.43,Budget,failed,813.43,2024-06,155,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5 rv:6.0; sid-ET) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/5.0.1 Safari/532.20.4",Mac,Mac OS X,Safari
60782334-631e-4f7d-93b6-94d28eba7925,txn_60782334-631e-4f7d-93b6-94d28eba7925_20241111231001,Samantha,Dixon,Samantha_Dixon@example.com,1980-08-16,"78815 Cynthia Place Suite 036
Thomasborough, NJ 76183",Connecticut,United States,Patel-Quinn,"Psychologist, educational",123.80.172.255,yes,2024-11-11T23:10:01,2024-11-12T01:22:05.872104,2024-07-23T01:49:04,2024-12-27T00:06:55,,132.08,High,Eta,3594.71,Premium,failed,3594.71,2024-07,111,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/3.0),Desktop,Windows,IE
7c744bcf-1390-4296-9a5a-8c222eb223d6,txn_7c744bcf-1390-4296-9a5a-8c222eb223d6_20240125193722,Kathy,Ramirez,Kathy_Ramirez@example.com,2002-10-13,"08868 Fernandez Islands
Lake Jerry, MP 88784",Illinois,United States,Kim and Sons,Economist,38.57.24.95,yes,2024-01-25T19:37:22,2024-01-25T22:15:46.840694,2022-08-06T11:43:58,2024-05-11T16:59:33,,158.41,High,Xi,1629.6,Standard,pending,1629.6,2022-08,537,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_5; rv:1.9.2.20) Gecko/7197-11-30 14:29:28 Firefox/3.6.19,Mac,Mac OS X,Firefox
b72651e0-c068-461a-8808-441a78c22f6e,txn_b72651e0-c068-461a-8808-441a78c22f6e_20240909160254,Cody,Richardson,Cody_Richardson@example.com,1971-01-20,"964 Angel Brook Suite 361
Port Thomas, MH 73188",Michigan,United States,"Mcdonald, Williams and Hooper",Secondary school teacher,84.215.141.80,yes,2024-09-09T16:02:54,2024-09-09T19:24:24.284386,2022-06-25T02:34:23,2024-03-22T07:38:07,,201.5,High,Sigma,2908.14,Premium,completed,2908.14,2022-06,807,Opera/8.35.(X11; Linux x86_64; bhb-IN) Presto/2.9.167 Version/12.00,Desktop,Linux,Opera
494a21ea-f533-467a-99e5-e6be6a177730,txn_494a21ea-f533-467a-99e5-e6be6a177730_20241005111342,Laura,Chambers,Laura_Chambers@example.com,1993-05-19,"888 Jerome Villages
Perezside, GU 50447",West Virginia,United States,Murphy LLC,Investment analyst,79.172.57.173,yes,2024-10-05T11:13:42,2024-10-05T14:13:42.058143,2024-08-21T18:15:24,2024-12-05T07:20:30,,180.0,High,Gamma,2731.66,Premium,pending,2731.66,2024-08,44,Opera/8.70.(X11; Linux x86_64; ca-FR) Presto/2.9.168 Version/11.00,Desktop,Linux,Opera
b8002882-def6-45a7-bea0-e8af3a9ab1c9,txn_b8002882-def6-45a7-bea0-e8af3a9ab1c9_20231215091549,William,Tucker,William_Tucker@example.com,1960-01-04,"436 Coleman Throughway
West Stevefurt, IL 90270",Montana,United States,Williams-Hampton,Midwife,209.21.90.240,yes,2023-12-15T09:15:49,2023-12-15T11:14:26.257299,2022-01-02T06:33:41,2024-03-24T10:11:52,,118.62,Medium,Theta,295.39,Budget,pending,295.39,2022-01,712,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_2; rv:1.9.4.20) Gecko/9361-11-10 06:31:39 Firefox/3.6.5,Mac,Mac OS X,Firefox
b1a13842-1464-4194-a90f-07c316d63f81,txn_b1a13842-1464-4194-a90f-07c316d63f81_20230714160847,Melanie,Mendez,Melanie_Mendez@example.com,2006-08-20,"Unit 3543 Box 2668
DPO AE 56074",Montana,United States,"Lee, Bishop and Curry",Music tutor,209.102.148.58,yes,2023-07-14T16:08:47,2023-07-14T16:52:07.233169,2023-02-09T04:46:49,2023-11-08T22:50:17,,43.34,Low,Chi,3213.8,Premium,failed,3213.8,2023-02,155,Opera/9.61.(X11; Linux i686; fo-FO) Presto/2.9.173 Version/11.00,Desktop,Linux,Opera
a3f18bd7-6eb9-40cc-a674-51fb03366d1d,txn_a3f18bd7-6eb9-40cc-a674-51fb03366d1d_20240323093848,Jillian,Jackson,Jillian_Jackson@example.com,1995-01-29,"15866 Harper Place
Paulmouth, MO 73594",Indiana,United States,Lambert-Leblanc,Community education officer,64.53.59.70,no,2024-03-23T09:38:48,2024-03-23T11:36:23.931972,2023-08-24T13:17:30,2024-12-09T23:07:38,2024-12-16T15:38:45,117.6,Medium,Delta,869.29,Budget,completed,869.29,2023-08,211,Mozilla/5.0 (Android 2.3.4; Mobile; rv:50.0) Gecko/50.0 Firefox/50.0,Generic Smartphone,Android,Firefox Mobile
c0340a0c-917c-4b0c-a28f-91d00ab56d8d,txn_c0340a0c-917c-4b0c-a28f-91d00ab56d8d_20241227035530,Stanley,Farley,Stanley_Farley@example.com,1992-12-15,"69472 Smith Station
East Aprilshire, NC 48986",South Dakota,United States,Davis-Barnes,Chartered legal executive (England and Wales),166.130.185.138,yes,2024-12-27T03:55:30,2024-12-27T06:09:24.338884,2024-10-25T15:55:09,2024-10-29T11:50:31,,133.91,High,Zeta,2244.9,Standard,failed,2244.9,2024-10,62,Opera/9.78.(X11; Linux x86_64; az-IN) Presto/2.9.184 Version/11.00,Desktop,Linux,Opera
2dc43c1a-c40f-42e7-83d3-a60cd7a4199f,txn_2dc43c1a-c40f-42e7-83d3-a60cd7a4199f_20230316153225,David,Green,David_Green@example.com,1953-05-12,"4554 Allen Gateway Apt. 621
Lake Raymond, WI 89752",Georgia,United States,Harris-Ryan,Clinical embryologist,31.249.6.119,no,2023-03-16T15:32:25,2023-03-16T17:15:14.227828,2023-01-30T09:42:10,2023-08-28T01:14:35,2023-12-09T04:38:23,102.82,Medium,Lambda,2765.12,Premium,pending,2765.12,2023-01,45,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.0),Desktop,Windows,IE
782ce510-5287-484f-9bc1-3cf1ca9adad1,txn_782ce510-5287-484f-9bc1-3cf1ca9adad1_20240516063832,Jonathan,Ferguson,Jonathan_Ferguson@example.com,1988-05-07,"65673 Tiffany Harbors Suite 987
East Teresa, WV 16250",Rhode Island,United States,"Bradley, Lane and King",Diagnostic radiographer,65.93.125.159,yes,2024-05-16T06:38:32,2024-05-16T07:12:54.167251,2024-04-04T19:57:24,2024-04-07T20:44:37,,34.37,Low,Gamma,2205.21,Standard,failed,2205.21,2024-04,41,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.1),Desktop,Windows,IE
0da3c9d9-8bc3-4082-8ee4-876da5053ec2,txn_0da3c9d9-8bc3-4082-8ee4-876da5053ec2_20240711115651,Paige,Walker,Paige_Walker@example.com,1980-10-09,"9537 Alicia River Suite 563
South Jenniferview, WA 34459",Michigan,United States,Roberts-Manning,Travel agency manager,202.243.190.147,yes,2024-07-11T11:56:51,2024-07-11T13:07:12.736349,2023-04-26T03:32:15,2024-11-19T11:09:00,,70.36,Medium,Zeta,2861.74,Premium,completed,2861.74,2023-04,442,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/534.17.1 (KHTML, like Gecko) Version/5.0.1 Safari/534.17.1",Desktop,Windows,Safari
92e3d433-1928-4b9a-8c5e-43e50355f391,txn_92e3d433-1928-4b9a-8c5e-43e50355f391_20240911225717,Justin,Sutton,Justin_Sutton@example.com,1953-11-18,"90863 Kim Track Apt. 596
East Taylorfort, HI 06162",Kansas,United States,"Kelley, Serrano and Hale",Travel agency manager,117.169.143.2,yes,2024-09-11T22:57:17,2024-09-12T00:16:01.499226,2022-12-30T07:11:04,2024-08-25T08:58:19,,78.74,Medium,Epsilon,363.28,Budget,completed,363.28,2022-12,621,"Mozilla/5.0 (Linux; Android 4.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/52.0.800.0 Safari/535.0",Generic Smartphone,Android,Chrome
760af2ec-c6ac-492e-a7ec-f8e8b8efadd9,txn_760af2ec-c6ac-492e-a7ec-f8e8b8efadd9_20241026010121,Helen,Davidson,Helen_Davidson@example.com,1953-01-05,"USNS Nash
FPO AP 10529",South Carolina,United States,Cruz PLC,"Psychologist, sport and exercise",81.240.169.139,yes,2024-10-26T01:01:21,2024-10-26T04:42:15.283943,2024-09-14T02:58:45,2024-09-20T14:08:27,,220.9,High,Tau,3424.42,Premium,pending,3424.42,2024-09,41,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/531.35.3 (KHTML, like Gecko) Version/4.0.4 Safari/531.35.3",Desktop,Windows,Safari
605252d0-82e3-49a9-9f6e-9d44f986483d,txn_605252d0-82e3-49a9-9f6e-9d44f986483d_20240224153508,Doris,Rodriguez,Doris_Rodriguez@example.com,2001-10-17,"14004 Campbell Coves
Lake Tyler, NH 86840",North Dakota,United States,"Franklin, Williams and Le","Buyer, industrial",59.75.221.225,yes,2024-02-24T15:35:08,2024-02-24T18:11:34.461673,2023-02-12T16:13:20,2023-06-23T09:27:16,,156.44,High,Pi,3411.91,Premium,completed,3411.91,2023-02,376,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.0),Desktop,Windows,IE
f77340c6-311a-4d8a-b59b-daaa740ca87c,txn_f77340c6-311a-4d8a-b59b-daaa740ca87c_20241013041458,Brittany,Kelley,Brittany_Kelley@example.com,2006-04-18,"PSC 6074, Box 5158
APO AP 55097",Arizona,United States,Brown-Deleon,Contracting civil engineer,69.170.183.105,no,2024-10-13T04:14:58,2024-10-13T07:02:55.672520,2022-04-16T12:07:17,2023-09-23T16:08:32,2024-11-29T21:47:02,167.96,High,Iota,401.34,Budget,pending,401.34,2022-04,910,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/21.0.827.0 Mobile/08R080 Safari/535.0",iPad,iOS,Chrome Mobile iOS
f7877c4b-9830-42a4-baf9-9c6b394c1ab9,txn_f7877c4b-9830-42a4-baf9-9c6b394c1ab9_20241114111810,Jon,Clay,Jon_Clay@example.com,1995-11-11,"258 David Shoal Suite 433
Smithstad, UT 44994",West Virginia,United States,"Kelly, Welch and Schneider",Manufacturing engineer,138.22.102.50,yes,2024-11-14T11:18:10,2024-11-14T12:49:46.764929,2024-11-04T19:08:49,2024-12-15T23:25:24,,91.61,Medium,Pi,600.71,Budget,completed,600.71,2024-11,9,"Mozilla/5.0 (iPhone; CPU iPhone OS 2_2_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/17.3d6105.0 Mobile/11H819 Safari/534.1",iPhone,iOS,Firefox iOS
ca72b42c-cf4a-44df-83b6-9da1e02964f8,txn_ca72b42c-cf4a-44df-83b6-9da1e02964f8_20231127065240,Mario,Fields,Mario_Fields@example.com,2006-01-14,"857 Brad Rue Suite 093
Port Karenberg, WY 54127",Wyoming,United States,Brown-Johnson,"Clinical scientist, histocompatibility and immunogenetics",159.213.159.116,yes,2023-11-27T06:52:40,2023-11-27T10:44:13.522440,2023-10-22T03:17:25,2024-08-13T11:56:00,,231.56,High,Epsilon,1954.42,Standard,pending,1954.42,2023-10,36,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/15.0.824.0 Safari/532.1",Desktop,Windows,Chrome
856030d1-95ed-4c5a-89a6-c6fe9aea2c78,txn_856030d1-95ed-4c5a-89a6-c6fe9aea2c78_20240731140928,Whitney,Beard,Whitney_Beard@example.com,1981-02-01,"1107 James Turnpike Suite 591
Williamsshire, KY 05457",Maryland,United States,"Lee, Williams and Osborne",Naval architect,169.142.178.230,no,2024-07-31T14:09:28,2024-07-31T17:00:49.151900,2024-07-16T16:13:46,2024-09-21T13:23:45,2024-10-01T10:03:47,171.35,High,Epsilon,4196.81,Luxury,completed,4196.81,2024-07,14,Mozilla/5.0 (Android 1.5; Mobile; rv:41.0) Gecko/41.0 Firefox/41.0,Generic Smartphone,Android,Firefox Mobile
9c95720e-4f2c-4290-8913-352f3c41756c,txn_9c95720e-4f2c-4290-8913-352f3c41756c_20240728114259,Shannon,Lopez,Shannon_Lopez@example.com,1970-03-22,"63771 Potts Mountain Apt. 842
Gibsonstad, MI 06054",California,United States,Harris Inc,Office manager,143.153.126.156,yes,2024-07-28T11:42:59,2024-07-28T15:00:08.255563,2022-05-13T19:57:21,2022-12-30T00:47:54,,197.15,High,Upsilon,486.26,Budget,failed,486.26,2022-05,806,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/5.1),Desktop,Windows,IE
1db1739e-9ab2-4a42-9605-4220ed9da58a,txn_1db1739e-9ab2-4a42-9605-4220ed9da58a_20230713002623,Jordan,Harris,Jordan_Harris@example.com,1978-04-23,"8424 Matthew Way Suite 845
Sarahmouth, OR 30013",Iowa,United States,Wilson LLC,"Engineer, technical sales",29.84.84.157,yes,2023-07-13T00:26:23,2023-07-13T03:53:44.094178,2022-12-08T04:19:18,2023-08-16T19:49:50,,207.35,High,Chi,2985.73,Premium,failed,2985.73,2022-12,216,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/22.0.845.0 Safari/533.2",Desktop,Windows,Chrome
bb3820ac-ebce-43b9-9969-79e53277f1f8,txn_bb3820ac-ebce-43b9-9969-79e53277f1f8_20231230215850,Katie,Villegas,Katie_Villegas@example.com,1981-12-28,"54804 Curtis Ferry Suite 038
Rodriguezhaven, VI 79289",New Hampshire,United States,"Reed, Irwin and Brown",Broadcast journalist,222.154.87.199,yes,2023-12-30T21:58:50,2023-12-30T23:28:08.960912,2023-10-05T23:33:21,2024-04-13T21:10:20,,89.32,Medium,Beta,3899.72,Luxury,completed,3899.72,2023-10,85,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/30.0.858.0 Safari/535.1",Mac,Mac OS X,Chrome
1c3624cc-88f5-4b1e-a5f7-5364e6eacf26,txn_1c3624cc-88f5-4b1e-a5f7-5364e6eacf26_20240828113810,Heather,Austin,Heather_Austin@example.com,1998-04-07,"646 Virginia Pike
Michaelfurt, WY 95151",South Carolina,United States,Landry-Fletcher,Art gallery manager,110.237.62.223,yes,2024-08-28T11:38:10,2024-08-28T14:28:14.911300,2024-05-28T00:23:45,2024-08-15T07:44:21,,170.08,High,Eta,1118.4,Budget,completed,1118.4,2024-05,92,Opera/9.96.(Windows NT 6.0; af-ZA) Presto/2.9.173 Version/11.00,Desktop,Windows,Opera
154c3574-2e0f-4b86-b8ee-fca602a06326,txn_154c3574-2e0f-4b86-b8ee-fca602a06326_20241027111415,Hunter,Carey,Hunter_Carey@example.com,1973-01-04,"158 Gutierrez Brook Suite 068
Campbellton, PW 76833",New Hampshire,United States,Hogan-Joseph,Patent attorney,107.14.80.222,yes,2024-10-27T11:14:15,2024-10-27T12:26:08.501207,2023-06-07T06:59:16,2024-10-21T16:07:39,,71.89,Medium,Sigma,3701.61,Premium,completed,3701.61,2023-06,508,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; yo-NG) AppleWebKit/534.37.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.37.4",iPod,iOS,Mobile Safari
4257c684-7c61-4f87-8713-47a60dfae8af,txn_4257c684-7c61-4f87-8713-47a60dfae8af_20240923100728,Hannah,Dominguez,Hannah_Dominguez@example.com,1991-02-05,"597 Perry Cliffs
Johnsonville, NE 27075",New Hampshire,United States,Cooper Ltd,Haematologist,197.218.105.40,yes,2024-09-23T10:07:28,2024-09-23T10:58:39.386942,2024-09-16T21:00:53,2024-10-13T15:59:20,,51.19,Low,Upsilon,1003.16,Budget,completed,1003.16,2024-09,6,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; pa-PK) AppleWebKit/533.3.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.3.4",iPod,iOS,Mobile Safari
90547cff-9aa5-4986-b844-af2b43402f19,txn_90547cff-9aa5-4986-b844-af2b43402f19_20240921041445,Molly,Oconnor,Molly_Oconnor@example.com,1971-10-31,"PSC 1803, Box 6663
APO AA 10568",Michigan,United States,"Phillips, Wood and Jones",Charity officer,48.165.35.116,yes,2024-09-21T04:14:45,2024-09-21T08:13:26.467166,2024-08-30T03:35:47,2024-09-11T17:34:05,,238.69,High,Pi,1831.41,Standard,completed,1831.41,2024-08,22,"Mozilla/5.0 (Linux; Android 5.0.2) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/30.0.860.0 Safari/535.0",Generic Smartphone,Android,Chrome
